,num_custumers,grid_size,num_drones,battery_endurance,cost_ratio,cost_savings
106,17,25,19,0.6259613766791321,17.358983122167025,2.8016988916931447
107,45,29,15,0.34595319572490263,40.55516071338215,4.1759324471746204e-14
108,76,30,7,0.6682201351551216,31.66342643778465,-0.9869045027771929
109,97,24,6,0.31991122034908304,31.738020607659955,-2.7234875289123006
110,73,27,1,0.8431419350797463,48.89467269046855,3.783811285795937
111,51,28,18,0.5163969843716656,22.638464924928105,2.1542911853434488
112,32,36,17,0.311856128349948,13.462629256107434,3.4112670647896004
113,88,24,6,0.27568669766969206,25.53527419687636,0.8237476698245557
114,44,30,7,0.9105235586509701,38.215838341109915,4.267669252506842
115,17,36,1,0.7189429446781241,19.14318309678717,0.23045014709479675
116,51,38,18,0.9955800265002299,23.420233679937855,12.265370138194418
117,41,28,16,0.25472809421149645,48.08678032176282,8.59270223812558
118,72,37,16,0.9900661301271209,28.777042288107673,5.61120386975212
119,75,31,3,0.32768764722838,25.332450484258125,-0.3174963147749199
120,67,24,18,0.7994888411603109,45.90577245167453,0.42342045994802474
121,39,40,15,0.6697830595743044,45.04097684468268,-0.008579266667463618
122,21,31,4,0.7629696884889866,49.25338727345373,-0.7804513326966686
123,28,35,9,0.8864507142556016,43.82294952833135,1.0431279626096077
124,51,23,17,0.673639313198821,28.727513453122913,2.8980998574818044
125,60,25,11,0.3140273522227047,31.894161099629848,-4.1821039483267475
126,57,20,18,0.7846707172637185,19.199720553926323,3.663545925656609
127,98,20,1,0.6856260017534134,32.93448709512843,0.5566646824827006
128,78,28,19,0.28107978802589406,30.323601977496445,-4.340268902407883
129,92,35,10,0.9463888511430341,49.02938014700552,7.899824734278089
130,24,32,19,0.43438689516546425,32.801553416878285,1.5315594059405806
131,72,38,20,0.8118245031110627,26.052067205797375,14.034501343695974
132,29,20,5,0.2858575097889076,28.49660645272754,-1.5068636868968012e-14
133,64,27,10,0.5642291530006893,24.726883222946874,1.262853099523922
134,19,30,2,0.5401990679207218,25.87063267830334,0.0
135,86,24,15,0.549812618639162,23.60152221413403,-0.24882674013536485
136,42,37,13,0.577912264733616,22.413262413110257,3.70751723313306
137,90,40,19,0.38478007312070805,31.786848593817286,1.8048318332544042
138,90,29,18,0.6211370424672431,49.470487168879785,6.046626654652351
139,68,37,1,0.31914905825170925,29.747245485183747,6.1276090775702325
140,93,37,6,0.7193032185062418,47.349922888391454,-0.9755118341111617
141,56,24,14,0.8010815805252859,16.49967812471227,4.381500026411767
142,72,39,7,0.7337352814867243,18.911599946768362,6.736030650735807
143,99,26,4,0.3763929930986496,24.083143996343665,4.7044567408741615
144,56,38,19,0.6123146766703107,34.440157827378755,-1.5379791358031307
145,86,21,7,0.4705269635300423,46.68987659603172,2.6333135103105283
146,84,24,17,0.4225884082381351,36.55518334015833,10.024237950377165
147,41,23,11,0.8431946984712708,24.44751417970896,6.268645233876965
148,80,33,20,0.4207733764435998,26.315893875662436,0.03695250516250733
149,44,22,18,0.703521688326882,14.093489095499248,16.145660966634395
150,91,28,20,0.6540428487004581,37.17081317380756,2.5134361360730275
151,36,20,15,0.9714192020566594,45.53170401129984,16.428628926646933
152,85,37,20,0.7137927718953443,29.66639964948889,9.648286476805561
153,53,29,10,0.7597510738788602,21.06547775380646,4.063312434381541
154,13,23,14,0.3880210405201455,42.64785080212422,2.018954400118488e-14
155,99,37,4,0.7234191569199574,28.123731483893412,15.442915411031503
156,35,28,18,0.7077711365500137,18.53344916057864,12.991045008102688
157,16,35,17,0.8802053856875315,43.792217471979,1.806801354228851
158,20,26,15,0.6686981800719715,20.339789523260535,1.729107742253098
159,32,21,8,0.6338167295867375,48.00208661532191,3.335320618421711
160,68,21,5,0.47576515540675457,48.56785094410735,0.7208107505365761
161,55,29,20,0.9226566179051302,33.74375453278674,14.402848535892305
162,23,28,12,0.40667966533724287,14.306996957106435,-1.9911688744480742
163,19,22,10,0.6018440938076512,20.691349837611114,15.09404927238936
164,46,39,19,0.42881681633466223,29.506230010324664,2.3499871233582135
165,80,22,14,0.9370091212637793,10.502397907279196,-7.16389626040966
166,93,22,11,0.7577991833005182,35.277768884492666,10.928971563277223
167,88,31,9,0.9166921321244738,39.6044862115817,2.8047455746788845
168,60,22,5,0.44683394371198437,47.590600783313484,-0.1149378438964745
169,16,36,14,0.6707107131085971,35.7178030244756,3.774422443623957
170,34,32,15,0.5116974690856931,23.27825839829304,4.15919572098662
171,24,22,4,0.3948574295095979,43.71724109665629,0.0
172,42,22,20,0.8716588514825333,30.311312475515983,1.586664208111156
173,45,23,1,0.7499430234965389,40.24390132478037,5.480935378999859
174,86,25,12,0.44130192595318435,31.019339322826983,2.830588360894944
175,58,25,15,0.8721363368750292,39.090694125123505,3.809043413991492
176,19,34,5,0.5080847882040267,19.671465900363565,4.114041604754831
177,55,32,3,0.6739238547081525,35.98249966404974,5.1488362051382905
178,13,21,19,0.792376659817514,46.396895489865436,7.040779763490063
179,85,38,17,0.4326096935165922,23.482607226782235,7.439727850909647
180,22,33,10,0.7890640796401339,14.655963475303162,6.779140467832466
181,37,29,13,0.4296796391572955,40.27987778754104,-2.379333786539762
182,23,40,5,0.2565518051157683,25.66204140691193,0.8709524535488247
183,76,30,2,0.7743958198148727,32.50384460091949,3.266672289167885
184,60,26,16,0.9037082735871339,34.13242814038789,3.6713165861625647
185,25,40,7,0.2922379412238093,46.61615757244337,-0.11287642370248152
186,80,34,7,0.4015195083591647,11.956224105893295,1.4936839884933613
187,54,30,20,0.35107942352092614,34.66854041063159,-1.751129665007863
188,49,32,13,0.5364676285445071,16.415628318255177,0.8157117018958816
189,51,25,7,0.5153130795676628,17.527462827254887,3.822958480941922
190,77,33,16,0.9835649833683333,32.92864225809937,5.405752036026498
191,12,33,7,0.9723416961834246,43.70741489006886,21.251539065211063
192,93,23,9,0.7399762093459615,19.505956337914885,8.164203681967269
193,16,32,3,0.25697249080167384,24.30767981188149,0.0
194,69,23,18,0.5622319661471753,36.63341461973134,2.003736571695467
195,16,20,3,0.7454726135815479,43.446195691111214,3.049827529405094
196,70,35,5,0.5761003113888622,46.59342749540659,4.230859410085689
197,22,38,19,0.290818382278756,21.601699607973504,0.7312464053898678
198,98,37,1,0.3348251195364912,45.82781966759488,0.43220116999911923
199,82,27,13,0.7164210224145542,20.346058010350674,3.0597393301270928
