,num_custumers,grid_size,num_drones,battery_endurance,cost_ratio,cost_savings
58,36,30,17,0.9785158913293044,17.423256114832355,14.850749590209528
59,63,25,18,0.6668176128344273,41.239776658461395,4.940980016564235
60,83,25,8,0.8513524875631397,49.63312847313436,4.423399969021588
61,12,20,19,0.33484318928261575,49.39139813791178,0.7437156031533492
62,19,26,20,0.5782877657945273,35.75982772024658,1.6047430419764663
63,19,27,19,0.6946542082862631,14.54664313384313,4.392794532866375
64,11,31,10,0.27291789222041885,22.906710852614054,-2.0144211283484735e-14
65,16,26,18,0.7498099422879534,14.253516269406564,9.990808464183962
66,91,35,6,0.796486497038507,28.176969141247767,10.377196320520884
67,71,25,16,0.6724580051877064,37.18158307549549,5.23481416862011
68,69,36,4,0.930227952299451,45.02360802174492,12.45206358408124
69,63,23,8,0.5956271816362784,43.36130234512991,0.2089945902873175
70,93,32,10,0.6037332253387393,21.03771724441772,3.5266408591565894
71,80,30,17,0.8552521344361973,22.55750402879034,0.7773821582082391
72,56,33,15,0.5269552418546538,12.831841113509315,8.862777026940392
73,58,26,9,0.6491834918224788,40.95955050958124,5.18605555263492
74,88,38,5,0.312551612207736,40.985198771721684,4.661092757378548
75,93,36,2,0.32223476082266883,40.5024235563085,3.2203975385969446
76,53,30,5,0.9730977001448282,17.229959193588527,4.174596528566273
77,65,36,20,0.6761374575481124,41.86878918186167,1.5393674382882265
78,24,26,15,0.4502643871500214,37.40509579956989,14.96673776219605
79,80,22,5,0.32122623724697896,14.66256397231589,-6.709658363690058
80,42,34,18,0.25988739328098354,21.646984815431566,2.010539092387027e-14
81,29,23,15,0.6406696979560196,29.911412287079685,-9.655630517621088
82,43,21,17,0.7193956556602012,10.24052294334258,-2.3427922814982907
83,20,40,7,0.4585294470306217,38.10552157752919,1.9683467423293235
84,48,33,3,0.333388426845578,35.844483457528774,3.044141251431679
85,24,21,5,0.4908055775675135,41.49587079300654,0.0
86,88,40,7,0.9403414032829447,38.723544905603376,11.189543088965944
87,20,31,10,0.7786355298652252,20.06737735736777,3.1316268924541624
88,60,37,2,0.4053066465010876,27.81591491433123,7.488510253280198
89,79,31,10,0.8735524709350527,15.900221000261956,3.1765878398348897
90,28,37,12,0.8292940116831634,43.44011620292865,2.065574243246765
91,50,35,18,0.5423324033153469,49.45258599969068,-4.301056881726958
92,23,33,3,0.9102883572022391,16.25258585543872,0.559377804367339
93,80,28,13,0.8386579499667567,42.250894962826294,8.292914586595753
94,88,20,17,0.285622403246772,13.042630280245163,-0.7506728422965572
95,61,38,10,0.5365386819716221,33.43430875477605,1.3885477261203945
96,54,24,12,0.8761785577418761,23.649362540935957,9.33116485860668
97,14,26,20,0.46907344983531307,43.961861531973945,0.0
98,77,33,17,0.7293743337225381,22.546082430729847,3.7437490675340532
99,89,39,11,0.5329739216422456,44.69157641157786,5.727442990598257
